Nodes
0	0	1	0	660
1	0	1	120	600
2	0	1	120	600
3	0	1	120	600
4	0	1	120	600
5	0	1	120	600
6	0	1	120	600
7	0	1	120	600
8	0	1	120	660
18944	10	0	360	480
17403	13	0	360	480
18056	13	0	360	480
17801	15	0	120	240
19081	8	0	360	480
18443	4	0	120	240
18829	7	0	120	240
18446	10	0	120	240
17552	13	0	360	480
19601	12	0	360	480
19602	10	0	360	480
19348	14	0	360	480
17301	7	0	360	480
18074	9	0	360	480
18336	12	0	120	240
16801	8	0	120	240
17313	9	0	360	480
17828	12	0	120	240
17061	12	0	120	240
19111	6	0	360	480
17070	7	0	120	240
18615	4	0	120	240
17853	11	0	120	240
18624	14	0	120	240
17345	7	0	360	480
17220	11	0	120	240
18252	13	0	120	240
19149	9	0	360	480
17872	7	0	120	240
17502	11	0	360	480
17512	6	0	360	480
17772	10	0	120	240
19436	8	0	360	480
19440	9	0	360	480
18932	13	0	360	480
18037	9	0	360	480
19444	10	0	360	480
19063	12	0	360	480
19067	17	0	360	480
Arcs
0	18944	398	51
1	18944	398	51
18944	1	2397	51
2	18944	398	51
18944	2	2397	51
3	18944	398	51
18944	3	2397	51
4	18944	398	51
18944	4	2397	51
5	18944	398	51
18944	5	2397	51
6	18944	398	51
18944	6	2397	51
7	18944	398	51
18944	7	2397	51
18944	8	2397	51
17403	18944	4728	144
18944	17403	6727	144
18056	18944	-33	42
18944	18056	410	42
17801	18944	5168	153
18944	17801	3594	153
19081	18944	781	59
18944	19081	1870	59
18443	18944	5480	160
18944	18443	6968	160
18829	18944	7911	212
18944	18829	5806	212
18446	18944	5534	161
18944	18446	3038	161
17552	18944	3730	122
18944	17552	4883	122
19601	18944	1095	66
18944	19601	1079	66
19602	18944	1018	64
18944	19602	2015	64
19348	18944	1853	82
18944	19348	236	82
17301	18944	6171	175
18944	17301	5577	175
18074	18944	-626	29
18944	18074	16	29
18336	18944	4581	141
18944	18336	1035	141
16801	18944	9378	243
18944	16801	6544	243
17313	18944	4785	145
18944	17313	3783	145
17828	18944	4169	132
18944	17828	4317	132
17061	18944	5526	161
18944	17061	3816	161
19111	18944	170	46
18944	19111	-57	46
17070	18944	4938	148
18944	17070	4221	148
18615	18944	5295	156
18944	18615	6554	156
17853	18944	5895	169
18944	17853	7284	169
18624	18944	3139	110
18944	18624	2516	110
17345	18944	4789	145
18944	17345	5603	145
17220	18944	8898	233
18944	17220	9491	233
18252	18944	1937	84
18944	18252	-1458	84
19149	18944	293	49
18944	19149	1013	49
17872	18944	4140	131
18944	17872	3320	131
17502	18944	4496	139
18944	17502	5137	139
17512	18944	3818	124
18944	17512	5219	124
17772	18944	6401	180
18944	17772	5781	180
19436	18944	-975	21
18944	19436	400	21
19440	18944	-1417	12
18944	19440	23	12
18932	18944	-1254	15
